"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"7","What is the common name for sodium chloride?","Syrup","Chocolate","Baking powder","Vinegar","Pepper","Mustard","Salt","Ketchup","Turmeric"
"","","Slightly Negative","Moderately Negative","Highly Negative","Moderately Negative","Slightly Possitive","Idle","Moderately Possitive","Highly Possitive","Idle"
"","","","00:00:06.3613306","","","","","","",""
"","","","","00:00:00.1364435","","","","","",""
"","","","","","","","00:00:00.2753824","","",""
"","","","","","","","","","00:00:00.2549115",""
"","","","","","","","","00:00:01.2809237","",""
"8","What is the main ingredient of omelette?","Garlic","Bacon","Cheese","Potato","Egg","Sausage","Milk","Butter","Onion"
"","","Slightly Negative","Moderately Possitive","Moderately Negative","Slightly Possitive","Moderately Negative","Idle","Highly Negative","Idle","Highly Possitive"
"","","","","","","","00:00:05.2551311","","",""
"","","","","","","00:00:00.9813216","","","",""
"9","Who is the King of the Gods in Greek Mythology?","Ares","Artemis","Dionysus","Poseidon","Hera","Athena","Demeter","Zeus","Apollo"
"","","Moderately Negative","Slightly Possitive","Moderately Possitive","Slightly Negative","Idle","Idle","Highly Negative","Moderately Negative","Highly Possitive"
"","","","","","","00:00:03.5705448","","","",""
"","","","00:00:00.1298801","","","","","","",""
"","","00:00:00.2496362","","","","","","","",""
"","","","","","00:00:00.0904849","","","","",""
"","","","","","","","","","00:00:00.0438815",""
"","","","","","","","","","00:00:01.1594397",""
"10","Sports car manufacturer Ferrari are based where?","Luxembourg, Luxembourg","Madrid, Spain","Boulogne-Billancourt, France","Montevideo, Uruguay","Malmo, Sweden","Maranello, Italy","Stuttgart, Germany","Wolfsburg, Germany","Toulouse, France"
"","","Idle","Slightly Negative","Idle","Moderately Negative","Moderately Negative","Highly Possitive","Slightly Possitive","Highly Negative","Moderately Possitive"
"","","","","","","","","","00:00:03.0984284",""
"","","00:00:00.1164494","","","","","","","",""
"","","","00:00:00.0694779","","","","","","",""
"","","00:00:00.0878309","","","","","","","",""
"","","","","","00:00:00.1855883","","","","",""
"","","","","","","00:00:00.0471389","","","",""
"","","","","","","","","","00:00:00.0234950",""
"","","","","","","","","","","00:00:00.2676243"
"","","","","","","00:00:00.2304569","","","",""
"","","","","00:00:00.3830449","","","","","",""
"","","","","","","","00:00:02.1722019","","",""
"11","Who directed the 1983 film ET the Extra-Terrestrial?","Martin Scorsese","James Cameron","Quentin Tarantino","Drew Barrymore","Stanley Kubrick","Robin Williams","Woody Allen","Tom Hanks","Steven Spielberg"
"","","Idle","Moderately Negative","Slightly Possitive","Highly Negative","Idle","Slightly Negative","Moderately Negative","Moderately Possitive","Highly Possitive"
"","","","","","","","00:00:08.3310793","","",""
"","","","","","","00:00:00.1413745","","","",""
"","","","","","","","00:00:00.0654152","","",""
"","","","","","","","00:00:00.3265837","","",""
"","","","","","","","","","","00:00:00.7320475"
"12","What country is also known as Persia?","France","India","Lebanon","Russia","Saudi Arabia","Poland","Egypt","Iran","China"
"","","Idle","Slightly Possitive","Moderately Negative","Moderately Negative","Idle","Moderately Possitive","Slightly Negative","Highly Possitive","Highly Negative"
"","","","","","","","","","","00:00:03.5453240"
"","","","","","","","00:00:00.9589907","","",""
"","","","","","","00:00:00.2090177","","","",""
"","","","00:00:00.0223203","","","","","","",""
"","","","","","00:00:00.1619525","","","","",""
"","","","","","","","","","00:00:00.2922584",""
"13","The disease bronchitis is associated with:","Sinuses","Esophagus","Lungs","Liver","Trachea","Brain","Forhead Veins","Heart","Kidney"
"","","Slightly Negative","Idle","Highly Negative","Moderately Negative","Idle","Highly Possitive","Slightly Possitive","Moderately Possitive","Moderately Negative"
"","","","","","","","","","","00:00:06.8899290"
"","","","00:00:00.3798500","","","","","","",""
"","","","","","","00:00:01.0328372","","","",""
"","","","","","","","","","00:00:01.4983219",""
"","","","","","","","","","","00:00:00.7888658"
"","","","","","","","00:00:00.3177649","","",""
"","","","","00:00:00.9218487","","","","","",""
"","","00:00:03.3072205","","","","","","","",""
"14","World War I commenced in:","1922","1880","1958","1901","1963","1940","1899","1953","1914"
"","","Idle","Slightly Negative","Highly Negative","Moderately Negative","Moderately Possitive","Slightly Possitive","Moderately Negative","Highly Possitive","Idle"
"","","","00:00:06.1941658","","","","","","",""
"","","","","00:00:00.0717858","","","","","",""
"","","","","","","","00:00:00.3881917","","",""
"","","","","","","00:00:00.3065418","","","",""
"","","","","","","","","","00:00:01.4478250",""
"","","","","","","","","","","00:00:00.9861077"
"","","","","","","","","","00:00:00.4964190",""
"","","","","","","00:00:00.2701744","","","",""
"","","","","","","","00:00:00.8515731","","",""
"","","","","","","","","","00:00:00.8060201",""
"","","","","","","","","","","00:00:01.3845677"
"15","The small republic of San Marino is completely surrounded by which larger country?","Italy","Iceland","Israel","Iraq","Japan","Indonesia","Ireland","Iran","India"
"","","Moderately Negative","Idle","Moderately Negative","Idle","Moderately Possitive","Highly Negative","Slightly Possitive","Slightly Negative","Highly Possitive"
"","","","","","","","","","","00:00:02.4834216"
"","","","","","","00:00:00.0464105","","","",""
"","","","00:00:06.4991993","","","","","","",""
"","","","","","","00:00:00.0464183","","","",""
"","","","","","","","","00:00:00.1725684","",""
"","","","","","00:00:00.1127743","","","","",""
"","","00:00:02.0883176","","","","","","","",""
"","","","00:00:00.8834872","","","","","","",""
"","","","","00:00:00.0678863","","","","","",""
"","","","","00:00:00.5392864","","","","","",""
"","","","","","","","00:00:00.0232825","","",""
"","","","","","","","00:00:01.1328430","","",""
"","","","","","","00:00:01.8371413","","","",""
"","","","","","00:00:01.3156751","","","","",""
"","","","","","","","","00:00:00.7823173","",""
"","","","","","","","","","00:00:00.0915979",""
"","","","","","","","","","","00:00:01.1653006"
"","","00:00:00.3385700","","","","","","","",""
"16","What is cherry blossom known as in Japanese?","Sirrah","Sakura","Sayonara","Samurai","Sophora","Sarah","Sudoku","Sumach","Sonora"
"","","Highly Possitive","Idle","Idle","Moderately Negative","Slightly Possitive","Moderately Negative","Slightly Negative","Highly Negative","Moderately Possitive"
"","","","00:00:06.4357810","","","","","","",""
"","","","","","","00:00:01.0543180","","","",""
"","","","","","00:00:00.8918967","","","","",""
"","","","","","","","","00:00:01.2305902","",""
"","","","","","","","","","00:00:00.8824774",""
"","","","","","","","","","","00:00:00.9636092"
"17","The Spanish flag consists of which two colours?","Green and white","Yellow and green","Blue and yellow","Red and yellow","Red and Blue","Black and red","Green and blue","Black and green","White and yellow"
"","","Idle","Moderately Negative","Highly Possitive","Moderately Negative","Highly Negative","Idle","Moderately Possitive","Slightly Negative","Slightly Possitive"
"","","","","","","","","","","00:00:03.1960831"
"","","","","","","","","","00:00:00.0264651",""
"","","","","","","00:00:00.2049010","","","",""
"","","00:00:04.5254386","","","","","","","",""
"","","","00:00:00.7128055","","","","","","",""
"","","","","00:00:00.3994118","","","","","",""
"","","","","","","","00:00:00.4917936","","",""
"","","","","","","00:00:00.5185381","","","",""
"","","","","","","","","","00:00:00.0454052",""
"","","","","","","00:00:00.9969848","","","",""
"","","","","","","","00:00:00.9479377","","",""
"","","","","","","","","","","00:00:00.7451426"
"","","","","","","","","","00:00:02.6031548",""
"","","","","","","","","00:00:01.8048033","",""
"","","00:00:00.8731841","","","","","","","",""
"","","","00:00:00.6554098","","","","","","",""
"","","","","00:00:01.0493882","","","","","",""
"18","For what occupation was Jesus trained?","Carpenter","Chandler","Hind","Holster","Butcher","Teacher","Haymonger","Jagger","Lumberjack"
"","","Highly Possitive","Highly Negative","Moderately Possitive","Slightly Possitive","Slightly Negative","Moderately Negative","Idle","Idle","Moderately Negative"
"","","","","00:00:03.2784503","","","","","",""
"","","","00:00:00.0235457","","","","","","",""
"","","00:00:00.5229811","","","","","","","",""
"19","What is the capital of the Taiwan?","Taipei","Kuala Lumpur","Lhasa","Manila","Dhaka","Kathmandu","Bangkok","Hanoi","Jakarta"
"","","Moderately Negative","Slightly Negative","Idle","Moderately Negative","Idle","Slightly Possitive","Highly Negative","Highly Possitive","Moderately Possitive"
"","","","00:00:04.5946233","","","","","","",""
"","","00:00:04.1066616","","","","","","","",""
"20","In which country will you find Machu Picchu?","Ecuador","Brazil","Chile","Colombia","Uraguay","Mexico","Peru","Argentina","Paraguay"
"","","Idle","Highly Possitive","Moderately Negative","Highly Negative","Slightly Negative","Moderately Negative","Idle","Moderately Possitive","Slightly Possitive"
"","","00:00:06.6265082","","","","","","","",""
"","","","00:00:00.0227332","","","","","","",""
"","","00:00:00.2309436","","","","","","","",""
"","","","00:00:01.5596177","","","","","","",""
"","","","00:00:00.2503386","","","","","","",""
"","","","","00:00:00.4314968","","","","","",""
"","","","00:00:00.2309770","","","","","","",""
"","","","","","","00:00:00.7664267","","","",""
"","","","","","","","00:00:00.8330792","","",""
"","","","","","","00:00:00.8329627","","","",""
"21","Which tree grows from an acorn?","Maple","Birch","Larch","Elm","Lime","Oak","Ash","Pine","Hawthorn"
"","","Slightly Possitive","Idle","Moderately Possitive","Idle","Highly Negative","Highly Possitive","Moderately Negative","Slightly Negative","Moderately Negative"
"","","","","","","00:00:06.1169900","","","",""
"","","","","00:00:01.3685110","","","","","",""
"22","Name the country which is the craddle of western classic music, known as The land of music?","Germany","France","United States","Switzerland","Sweden","England","Austria","Belgium","Netherlands"
"","","Moderately Negative","Slightly Possitive","Highly Negative","Highly Possitive","Idle","Moderately Negative","Idle","Slightly Negative","Moderately Possitive"
"","","","","00:00:09.1479870","","","","","",""
"","","","","","","","","00:00:01.1762176","",""
"","","","","","","","","","00:00:01.2899925",""
"","","","","","","","","00:00:00.8428415","",""
"","","","","","00:00:00.7768834","","","","",""
"","","","","","","","","00:00:00.6813162","",""
"23","Where is the headquarters of United Nations?","Chicago, USA","Geneva, Switzerland","Los Angeles, USA","Moscow, Russia","Paris, France","New York City, USA","London, UK","Beijing, China","Berlin, Germany"
"","","Highly Negative","Idle","Highly Possitive","Moderately Negative","Idle","Slightly Negative","Moderately Negative","Slightly Possitive","Moderately Possitive"
"","","","","","","","00:00:06.1786393","","",""
"","","","","","","","","00:00:00.0450368","",""
"","","","","","00:00:00.0739843","","","","",""
"","","","","","","","00:00:00.4924426","","",""
"24","Who is the writer of Adventures of Huckleberry Finn?","Shel Silverstein","George Eliot","Raymond Chandler","Peter Lynch","Agatha Christie","Stephen King","Jules Verne","Mark Twain","Ernest Hemingway"
"","","Slightly Negative","Moderately Possitive","Highly Negative","Slightly Possitive","Idle","Moderately Negative","Idle","Moderately Negative","Highly Possitive"
"","","","","","","","00:00:12.8350338","","",""
"","","","","","","","","","00:00:00.4989769",""
"25","Who is the writer of Brief History of Time?","Richard Dawkins","Alan Guth","Stephen Hawking","Michio Kaku","Richard Feynman","Albert Einstein","Steven Weinberg","Neil deGrasse Tyson","Kip S. Thorne"
"","","Moderately Negative","Highly Negative","Highly Possitive","Slightly Negative","Slightly Possitive","Moderately Negative","Idle","Moderately Possitive","Idle"
"","","","","","","","00:00:08.5724152","","",""
"","","","","","","","","","00:00:00.0217789",""
"","","","","","","","","00:00:00.0235514","",""
"","","","","","","","","00:00:00.6187434","",""
"","","","","","","00:00:00.0682664","","","",""
"","","","","00:00:00.9603212","","","","","",""
"26","Anemometer is an instrument used for measuring?","Sound Speed","Water speed","Size of stars","Light speed","Objects speed","Wind speed","Distance of stars from Earth","Age of stars","Distance between two stars"
"","","Highly Negative","Slightly Possitive","Moderately Negative","Idle","Slightly Negative","Moderately Negative","Highly Possitive","Idle","Moderately Possitive"
"","","","00:00:06.9293034","","","","","","",""
"","","","","00:00:01.0277724","","","","","",""
"","","","","","","","00:00:00.7819655","","",""
"","","","","","","","","","","00:00:01.3677516"
"","","","","","","","","","00:00:00.9366340",""
"","","","","","","","","00:00:01.3081547","",""
"","","","","","","","","","00:00:00.0438403",""
"","","","","","","","","","","00:00:00.9522741"
"","","","","","","","","","00:00:00.0452432",""
"","","","","","","","","00:00:01.0372880","",""
"","","","","","","","","","00:00:00.3673880",""
"","","","","","","","","","","00:00:01.4174093"
"27","What is the largest country in the world?","Kazakhistan","Russia","Brazil","Australia","India","Argentina","Canada","United States","China"
"","","Moderately Possitive","Highly Possitive","Slightly Negative","Idle","Moderately Negative","Slightly Possitive","Moderately Negative","Highly Negative","Idle"
"","","","","","","","","","","00:00:04.6963280"
"","","","","","","","","","00:00:00.0264242",""
"","","","","","","00:00:00.5303270","","","",""
"","","","","","00:00:00.4658696","","","","",""
"","","","","","","00:00:00.1409455","","","",""
"","","","","","","00:00:00.1616935","","","",""
"","","","","","","","00:00:00.0226392","","",""
"","","","","","","","00:00:00.0690410","","",""
"","","","","","","","","","","00:00:01.3470432"
"","","","","","","","00:00:00.0453986","","",""
"","","","","00:00:01.9599051","","","","","",""
"","","","00:00:01.2251358","","","","","","",""
"28","Which Space Shuttle broke apart 73 seconds into its flight on January 28, 1986?","Colombia","Discovery","Enterprise","Curiosity","Challenger","Spirit","Atlantis","Opportunity","Endeavour"
"","","Idle","Highly Negative","Highly Possitive","Slightly Possitive","Moderately Negative","Slightly Negative","Idle","Moderately Negative","Moderately Possitive"
"","","","00:00:13.1201502","","","","","","",""
"","","","00:00:05.1567715","","","","","","",""
"","","","","","","00:00:01.8333469","","","",""
"","","","","","00:00:01.4778403","","","","",""
"","","","","","","00:00:00.0450440","","","",""
"","","","","","","","00:00:00.1363416","","",""
"","","","","","","","00:00:00.7984360","","",""
"","","","","","","","","","","00:00:01.9311162"
"","","","","","","","","","00:00:00.8264323",""
"","","","","","","","","00:00:00.8522685","",""
"","","","","","","","","","00:00:00.0263281",""
"","","","","","","","00:00:00.0221065","","",""
"","","","","00:00:01.3521942","","","","","",""
"29","What is the colour of the flag of Libya?","Green","Orange","White","Yellow","Blue","Purple","Black","Pink","Red"
"","","Highly Possitive","Slightly Possitive","Idle","Slightly Negative","Moderately Negative","Moderately Negative","Moderately Possitive","Highly Negative","Idle"
"","","","","00:00:02.5032595","","","","","",""
"","","","","","","","00:00:00.0269014","","",""
"","","","","","","00:00:00.0680888","","","",""
"","","","","","","","","","00:00:00.1519571",""
"","","","","","","","","","","00:00:00.9758245"
"","","","","","","","","","00:00:00.6424983",""
"","","","","","","","","00:00:01.2267563","",""
"","","","","","00:00:00.8051746","","","","",""
"","","","","","","00:00:01.2760459","","","",""
"","","00:00:01.1617058","","","","","","","",""
"30","The ulna is a long bone in which part of the body?","Neck","Pelvis","Arm","Ear","Foot","Chest","Face","Leg","Hand"
"","","Highly Possitive","Slightly Negative","Idle","Moderately Possitive","Idle","Moderately Negative","Moderately Negative","Highly Negative","Slightly Possitive"
"","","00:00:12.7039981","","","","","","","",""
"","","","","","","","","","","00:00:00.5577655"
"","","","","","","","","","00:00:01.7076374",""
"","","","","","","00:00:00.0236668","","","",""
"","","","","00:00:00.0255474","","","","","",""
"","","","00:00:01.4418684","","","","","","",""
"","","","","00:00:01.0043598","","","","","",""
"","","","00:00:00.0437598","","","","","","",""
"","","00:00:00.0709403","","","","","","","",""
"","","00:00:03.3993364","","","","","","","",""
"","","00:00:01.5596029","","","","","","","",""
"31","Which musical family does the saxophone belong to?","Folk","Brass","Blues","Classic","Woodwind","Percussion","Strings","Jazz","Keyboard"
"","","Idle","Moderately Possitive","Idle","Slightly Negative","Highly Possitive","Slightly Possitive","Highly Negative","Moderately Negative","Moderately Negative"
"","","00:00:02.2861092","","","","","","","",""
"","","","00:00:00.8394489","","","","","","",""
"","","","00:00:00.3865721","","","","","","",""
"","","","","00:00:02.3653052","","","","","",""
"","","","","","","","","","00:00:01.2154880",""
"32","In what country would you find Mount Kilimanjaro?","United States","Switzerland","Colombia","Congo","Tanzania","Kenya","South Africa","Kazakhistan","Nepal"
"","","Moderately Negative","Highly Possitive","Idle","Moderately Possitive","Slightly Negative","Idle","Moderately Negative","Highly Negative","Slightly Possitive"
"","","","","","","","","","00:00:02.2640496",""
"","","","","","","","","","","00:00:00.9842338"
"","","","","","","","00:00:00.1149281","","",""
"","","","","00:00:00.0252839","","","","","",""
"","","","00:00:00.1625610","","","","","","",""
"","","00:00:01.0946654","","","","","","","",""
"","","","","","00:00:00.7094063","","","","",""
"","","","","","","00:00:01.1562313","","","",""
"","","","","","00:00:01.8394005","","","","",""
"33","Old Trafford stadium is located near what major city?","Edinburgh","Southampton","Manchester","London","Trafford","Newcastle","Liverpool","Glasgow","Nottingham"
"","","Idle","Moderately Negative","Slightly Possitive","Highly Negative","Moderately Possitive","Slightly Negative","Idle","Highly Possitive","Moderately Negative"
"","","","","","00:00:02.0301494","","","","",""
"","","","","","","00:00:00.1175167","","","",""
"","","00:00:01.8760566","","","","","","","",""
"","","","00:00:01.8793663","","","","","","",""
"","","","","00:00:02.0872287","","","","","",""
"34","Yellow Egg is a variety of which fruit?","Carambola","Pineapple","Korean Melon","Apricot","Pear","Plum","Melon","Mango","Lemon"
"","","Moderately Negative","Slightly Negative","Slightly Possitive","Highly Negative","Highly Possitive","Idle","Moderately Negative","Moderately Possitive","Idle"
"","","","","00:00:07.0980885","","","","","",""
"","","","00:00:02.4012843","","","","","","",""
"","","00:00:00.4018315","","","","","","","",""
"","","","","","00:00:00.3609928","","","","",""
"","","","","","","00:00:01.4237573","","","",""
"","","","","","","","00:00:00.0463327","","",""
"","","","","","","","00:00:00.6678697","","",""
"","","","","","","","","","","00:00:00.7868919"
"","","","","","","","","","00:00:01.8567818",""
"35","Hypophosphatasia affects what part of the body?","Brain","Lungs","Blood","Liver","Eyes","Kidney","Muscles","Nerves","Bones"
"","","Highly Negative","Idle","Moderately Negative","Idle","Moderately Negative","Slightly Possitive","Moderately Possitive","Slightly Negative","Highly Possitive"
"","","","","","","","","","00:00:05.0352556",""
"","","","","","","00:00:00.1497126","","","",""
"","","","00:00:00.6053491","","","","","","",""
"","","","","00:00:00.8111011","","","","","",""
"","","","","","","","00:00:01.1977982","","",""
"","","","","","","","","","","00:00:01.3015444"
"","","","","","","","00:00:01.2663128","","",""
"36","Who directed the 2001 re-make of the film Oceans 11?","James Cameron","Martin Scorsese","Tony Gilroy","Woody Allen","Robert Rodriguez","Wolfgang Petersen","Tom Hanks","Steven Soderbergh","Quentin Tarantino"
"","","Highly Possitive","Slightly Possitive","Moderately Negative","Idle","Slightly Negative","Idle","Moderately Negative","Moderately Possitive","Highly Negative"
"","","","","","","","00:00:08.4450039","","",""
"","","","","","","","","","","00:00:02.1851806"
"","","","","","","","","","00:00:00.0225562",""
"","","","","","","00:00:00.0213063","","","",""
"","","00:00:01.0432763","","","","","","","",""
"37","In the Republic of Ireland, the Yellow Pages are known as what?","Purple pages","Blue Pages","White Pages","Golden Pages","Rainbow Pages","Yellow Books","Green Pages","Red Pages","Silver Pages"
"","","Idle","Slightly Possitive","Highly Negative","Moderately Negative","Idle","Highly Possitive","Slightly Negative","Moderately Negative","Moderately Possitive"
"","","00:00:10.2295858","","","","","","","",""
"","","","","","00:00:00.7968453","","","","",""
"","","","","","","","","00:00:01.7756292","",""
"","","","","","","","","","00:00:00.9369321",""
"","","","","","","","","","","00:00:02.1337868"
"","","","","","","","","","00:00:00.0444770",""
"","","","","","","","","00:00:01.0212802","",""
"38","What is considered the king of herbs by many cookery authors?","Borage","Rosemary","Dill","Thyme","Oregano","Basil","Tea","Parsley","Lemon balm"
"","","Moderately Possitive","Idle","Slightly Negative","Idle","Moderately Negative","Slightly Possitive","Highly Possitive","Highly Negative","Moderately Negative"
"","","","","","","","","00:00:10.7638634","",""
"","","","","00:00:01.2950665","","","","","",""
"","","","","","","00:00:02.9715363","","","",""
"","","","","","","","00:00:00.7084769","","",""
"39","Who is the writer of Adventures of Robinson Crusoe?","Stephen King","George Orwell","Mark Twain","Jean-Jacques Rousseau","Anthony Burgess","Daniel Defoe","Ernest Hemingway","Jules Verne","Ray Bradbury"
"","","Idle","Moderately Possitive","Slightly Negative","Moderately Negative","Idle","Highly Possitive","Highly Negative","Moderately Negative","Slightly Possitive"
"","","","","","","","00:00:06.4015523","","",""
"","","","","","","00:00:00.0889499","","","",""
"","","","","","00:00:02.5676171","","","","",""
"","","","","","","00:00:00.8073456","","","",""
"","","","","","","","00:00:01.1768062","","",""
"","","","","00:00:00.8716932","","","","","",""
"","","","00:00:01.7999269","","","","","","",""
"","","","","","00:00:01.2413921","","","","",""
"40","Which one was the first web based e-mail service?","Zoho","Yahoo! Mail","Gmail","GMX","Yandex","Mail.com","FastMail","Hotmail","AOL"
"","","Slightly Possitive","Idle","Moderately Possitive","Idle","Highly Negative","Moderately Negative","Highly Possitive","Slightly Negative","Moderately Negative"
"","","","","","00:00:10.0819540","","","","",""
"","","","","","00:00:00.0923896","","","","",""
"","","","","","","","","00:00:00.7486749","",""
"","","","","","00:00:00.0216645","","","","",""
"","","00:00:00.8755845","","","","","","","",""
"41","Celsius and Fahrenheit show the same temperature at:","273","-273","0","116","-40","12","459","-32","100"
"","","Moderately Possitive","Highly Negative","Slightly Possitive","Moderately Negative","Highly Possitive","Moderately Negative","Idle","Slightly Negative","Idle"
"","","00:00:05.8921004","","","","","","","",""
"","","","00:00:01.1863954","","","","","","",""
"","","","","00:00:01.1677443","","","","","",""
"","","","","","","","00:00:00.3763411","","",""
"","","","","","","00:00:00.4913723","","","",""
"","","","","","","00:00:01.7655199","","","",""
"42","Exchange particle in Quark-Quark Interaction?","Boson","Meson","Electron","Neutron","String","Gluon","Proton","Quark","Lepton"
"","","Moderately Possitive","Moderately Negative","Idle","Highly Possitive","Slightly Possitive","Highly Negative","Slightly Negative","Idle","Moderately Negative"
"","","","","","","","00:00:02.1713821","","",""
"","","","","","","00:00:00.0463568","","","",""
"","","","","","","","","","00:00:01.1635858",""
"","","","","","","","","00:00:00.8953756","",""
"","","","","","00:00:01.4600072","","","","",""
"43","Fraction of volume of ice seen outside when immersed in water?","10.5%","32.5%","30.5%","1.5%","75.5%","90.5%","63.5%","15.5%","20.5%"
"","","Highly Possitive","Idle","Idle","Moderately Negative","Moderately Possitive","Highly Negative","Moderately Negative","Slightly Negative","Slightly Possitive"
"","","","","","00:00:02.3077310","","","","",""
"","","","","","","00:00:02.0608232","","","",""
"","","00:00:00.9170157","","","","","","","",""
"","","","00:00:00.6636970","","","","","","",""
"","","","","00:00:00.6911272","","","","","",""
"","","","","","","","00:00:00.7863042","","",""
"","","","","","","00:00:01.7577113","","","",""
"","","","","","00:00:00.1055150","","","","",""
"","","00:00:00.6960729","","","","","","","",""
"","","","","","00:00:00.6681371","","","","",""
"","","","","","","","","00:00:00.7365832","",""
"","","","","","","","","","00:00:00.5671988",""
"","","","","","","","","","","00:00:01.5852796"
"44","Liquefied petroleum gas (LPG) is mainly a mixture of:","Propane and Butane","Methane and Ethane","Butane and Methane","Methane and Propane","Propane and Ethane","Ethane and Butane","Pentane and Propane","Pentane and Ethane","Methane and Pentane"
"","","Highly Possitive","Moderately Possitive","Slightly Negative","Moderately Negative","Highly Negative","Slightly Possitive","Idle","Idle","Moderately Negative"
"","","","","","","","","","","00:00:06.4798466"
"","","","","","","","","","00:00:00.0214352",""
"","","","","","00:00:00.1597561","","","","",""
"","","00:00:00.9457283","","","","","","","",""
"45","The Ozone layer lies in the:","Ionosphere","Troposphere","Stratosphere","Exosphere","Lower Thermosphere ","Upper Thermosphere ","Lower Mesosphere","Upper Mesosphere","Magnetosphere"
"","","Moderately Negative","Highly Possitive","Idle","Moderately Possitive","Highly Negative","Slightly Negative","Moderately Negative","Slightly Possitive","Idle"
"","","00:00:05.1049678","","","","","","","",""
"","","","00:00:00.2325193","","","","","","",""
"","","","","00:00:00.6783494","","","","","",""
"","","","","","","","00:00:00.9215177","","",""
"","","","","00:00:01.0468828","","","","","",""
"","","","00:00:01.1033823","","","","","","",""
"","","","","","","00:00:00.9663699","","","",""
"","","","","","00:00:02.4016732","","","","",""
"","","","","","","","","00:00:01.3769487","",""
"","","","","","","","","","00:00:00.0923689",""
"","","","00:00:00.6765256","","","","","","",""
